text,sentiment
no melhor estilo cima muro,Neutral
o ego permite ele realmente acha q pode ser solucao alguma coisa,Positive
que trabalho cara palidatrabalho psdb ferra pais sempre,Negative
muro,Positive
vc vai sair disputa eoug,Positive
timo que todos manifestem e preferencia enrolar,Neutral
preservando consumidores protegendo empresa a ordem sr politico ordem,Positive
ahhh entao apoio tucanato,Positive
a crise envolvendo petrobras acaba definitivamente privatizada empresa quebrado monopolio combustiveis solucoes muro efeito,Positive
faca algo bom deixe algum candidato bom estar lugar senao  anos bolsonaro,Positive
minha sobrinha disse mesma fala,Positive
abrir mercado outras empresas venderem combustivel globalizacao abertura mercado,Positive
diz pro persio arida quer protejer consumidores aproveite aulinha economia basica vai ganhar,Positive
com geraldo alckimin kakaka vao gostar perder assim cada caralho se quiserem ter alguma chance doria,Positive
pedro parente e canalha vagabundo assim vossa excrescencia,Positive
o tb comentou,Positive
chuchu meio moral pra falar,Positive
amor como ta o rodoanal to sabendo que levo  milhes de pau por traz do pano,Positive
apenas comentaram saida parente momento a posicao sempre clara o dira palpite posicionamento firme se e vai acontecer,Positive
catastrofe fim petrobras vitoria populismo a cia nao aguenta outra gestao modelo dilma roussef petrobras perde resto credibilidade mercafo interno mundial que bom q vendi la  qdo dilma eleita,Positive
petrobas e nacao brasileira nao acionistas,Positive
sai corrida deixa assumir seja nobre,Positive
privatizar aqui vira  conglomerados telefonia servicos piores  precos iguais,Positive
o santo vc vai colocar lugar parente paulo preto marcola volta pra pinda santo,Positive
diz ai este comentario e bem cima muro tipo coisa nenhuma fala ai,Positive
porque privatizar jeito gasolina vai  pais funciona via gasolina quebra,Negative
tem e privatizar elefante branco alckmin estado,Positive
vagabundo ladrao tua hora vai chegar,Positive
pq aproveita pra falar privatizar,Positive
como povo memoria curta olha estado sao paulo chega psdb pt mdb,Positive
ahvelho populismo oportunista sempre aparece nessas horas,Negative
geraldao quanto tempo s assessor ai diz ai pra acha privatizacao petrobras,Positive
qual politica recomenda cara palida oque pensa presidenciavel sobre politica praticada pedro parente,Positive
twitterbarackobamast atus,Positive
marco senador fala si partido ja sinalizamos discordancia lembramos e executivo petrobras faz parte conselho empresa qualquer demonstracao apoio ataque mero oportunismo eleitoreiro,Positive
tem e privatizar chuchu,Positive
a petrobras ja adotando modelo gestao petroleiras privadas estrangeirasolhe deu apenas cinco minutos caiu  bolsa new york entreguistas colonizados gostam dizeribovespa pararam negocialavai pagar preju,Positive
estamos livrando todas tranqueiras existentes e ainda vamos aposentar alguns,Positive
nao vai defender cara governador,Positive
a petrobras ser privatizada futuro venham roubala novamente o brasil jeito sim patriota preparo tecnico presidencia o resto e conversa mole boi dormir,Positive
cala boca esquerdinha,Positive
presidenciaveis parente geraldo alckmin twittergeraldoalckmin status,Positive
isso e dificil interferiu empresa pensou consumidores pensou q precos q segurando iria levar empresa situacao pessima fatalmente q aumentar recuperar prejuizo fez mesma coisa cenergia eletrica,Negative
deus livre pt,Positive
e  vc prometeu reduzir valor pedagios nada fez imigrantes ancheita r  acha eleito,Positive
por voto igual temer pior,Positive
penalizando pobres cortes sus educao e segurana qual sacrificio  poderes principalmente politicos judiciario cheios privilegios,Positive
como reverter membros partido vide detonaram pedro parente geraldo alckmin nenhum momento dirigiu apoio pedro o partido acabou bando covardes twitterrenovapsdbsta tus,Positive
 precandidatos presidencia confirmados congresso prefeitos no dia  junho flavio rocha vao expor propostas gestores municipais congressofecamorgbr ,Positive
em primeiro momento crises parece ruim mais e onde podemos reinventar e criar anticorpos cura no final acredite tudo vai dar certo,Negative
tenho uma poltica de preo tima para o povo zero de impostos ainno tem como vai quebrar o governo e os estados outra soluoreduzam todos os gastos com polticos a zero e fica tudo certo o pas tem mais de  mil vereadores a vos perguntopra que serve um vereador,Negative
humildade simplicidade sim e alckmin,Negative
nessa bagunca toda ganhou usa diesel politicos carros diesel principalmente,Positive
quem define preco e mercado se existir interferencia existirao novos desequilibrios a historia brasil mostrou caos criado governo define precos,Positive
sabe provado historia recente petrobras que independente governo eleito eleito legitimo esquerda direita precisa ser privaitzada o alckmin psdb deveriam ter culhoes propor fazem,Positive
e sim ponho mao fogo pois assim acredito nenhum outro politico ele unico respondeu gustavollei porque e unico etico moral,Positive
sempre soube canhoto resiste controle estatal vira logo candidato pt,Positive
que pena sair parente voces poderia sair toda cambada bandidos dirigindo pais deixa envergonhados perante mundo infelizmente culpados brasileiro vem acordando muitos cairao nessa eleicao,Positive
preferencia cnovo tucano presidencia empresa ne geraldinho,Positive
sim adriana nos sinalizamos desacordo senador nesse ponto veja abaixo twitterrenovapsdbsta tuss,Positive
eu acho candidato preparado,Positive
aquilo precisa ser vendido quando vai posicionar,Positive
parem vender combustivel preco banana paises vizinhos vendam valor justo populacao,Positive
para tuitar vai perder votos,Positive
falou bonito certeza e candidato adequado assumir cargo,Positive
eles aceitam candidatos vieram outros partidos novas pessoas tem vontade fazer pais melhor,Positive
falso toda agenda michel temer e psdb seu partido votou peso tanto camara senado contra dilma a culpa dessa merda toda de vocs,Positive
hegemonismo pt pode levar esquerda ter votar geraldo alckmin segundo turno,Negative
conversando eleitor inteligente,Neutral
fique longe santo nos conhecemos politica merda o psdb vai dar graca pra estrangeiros,Neutral
a melhor maneira proteger consumidor cidadaos contribuintes e privatizar tudo nobre presidente faca,Neutral
todas telefonia aviacao rodagens,Negative
ah manovai dormir vai,Negative
irresponsabilidade tucaninho marginal rio tiete,Neutral
quqe,Negative
valeu amiguinho,Negative
cala boca bandido cade moro pega,Neutral
no desgoverno geraldoalckmin rodoanel sobrepreco r  mi aponta tcu brasilptsp  forapsdb modotucano psdbnuncamais foraalckmin esquerdistasseguemesquerdistas,Neutral
e rouboanel a merenda escolar vai explicar,Negative
sade em primeiro lugar alckmin,Negative
o povo quer corte despesas todos cansados plenario custa milhoes todos meses falar salarios beneficios milhonarios deputados senadores,Neutral
quanto estacao aacdservidor prometida para  de junho esqueci geraldo alckmin direcao metro palavra carater,Negative
consistente,Neutral
forcageraldo,Neutral
vamos geraldo alckmin,Negative
geraldo,Neutral
todos batem pesado olha afif sobre alckmin voce e docinho coco enjoei temeroiluminado,Negative
o e cara pau sugerir aumento impostos estes politicos vergonha twitterspitfireansta tus,Neutral
geraldoalckmin,Negative
raquel dodge pede gilmar envie inquerito serra justica sp eu explico porque o procuradorgeral gianpaolo smanio analisa casos nomeado tucano geraldo alckmin foi engavetou caso alckmin inclusive,Negative
vc twita celular preco acessivel porque teles firam privatizadas,Neutral
dou risada desses fakes merda sabem pensar acham pobre deve pedir esmola depender governo estudei escola publica formei universidade publica fiz mestrado universidade publica publiquei universidade europeia sem cota esforco merito,Negative
falou e disse geraldo,Neutral
para tornar endividada falei nao aditivo ganhar e gastar ,Negative
linda homenagem,Neutral
virou pt,Negative
ja ganhou geraldopresidente,Neutral
defensor ricardo acho potencial grande e tecnico precisa melhorar bola area jogo fisico ta fisico geraldo alckmin,Negative
vamos melhorar seguranca publica geraldopresidente,Neutral
rodovias melhores brasil melhor,Neutral
t r a b a l h o geraldopresidente,Negative
geraldo alckmin e candidato plunct plact zum nao vai lugar nenhum,Negative
alckmin trabalhador,Neutral
geraldopresidente brasil,Neutral
forca geraldo meu candidato,Negative
vamos dar suporte setor agricola geraldopresidente,Negative
geraldo presidente corta privilegios,Neutral
o brasil vai pra frente medicina saude geraldo presidente,Neutral
liberar usinas etanol vender diretamente postos abriria boa concorrencia mercado combustiveis reduzindo precos o acham,Negative
sustentabilidade e chave pro futuro,Neutral
torco geraldo presidente,Negative
obrigado ser democratico justo geraldo,Neutral
geraldo sempre posicionamentos sensatos pensando melhor populacao com certeza homem preparado governar brasil,Negative
geraldo alckmin candidato ,Neutral
sempre justo,Negative
geraldopresidente,Negative
de novo vc vai estudar vc precisa estudar nao passar vergonha falando bobagem publico,Neutral
a petrobras superavirataria   sendo estatal lucrou bilhoes segurou valor combustivel deixem seguir mbl a petrobras e servir brasileiro agradar acionista americano,Neutral
tem ter concorrencia e petrobras precisa fazer caixa rombo deixaram so lava jato  bilhoes devolvido,Neutral
tem privatizar abrir mercado bicho burro teles ensinaram nada,Negative
basta stf anular golpe chamar dilma volta,Negative
espero povo vote razao q movido gracinhas candidatos populistas q nada fizeram decorrer carreira politica votarei pq governou pais sp pt gov fed manteve estado prospero atesta competencia,Neutral
entre geraldo alckmin jair bolsonaro luiz inacio lula silva marina silva pra vai voto pra presidencia brasil eleicoes,Neutral
vergonha cara corrupto,Negative
peco desculpas formais putas incluilas maes et caterva menosprezar importancia oficio envolve somente prazer nada mal carter esperma fecundou ovulos,Negative
falou chuchu paulo preto pc psdb,Neutral
espero q simcoloquem nenhum politico lugar senao,Negative
por rezo todos dias pro geraldo alckmin morrer sofrendo,Neutral
aliancas regionais pt devem ir pauta alianca prioritaria franca e geraldo alckmin corrida presidencial mas caso tensionamento interno psdb acirre tucano permaneca pareo tudo pode mudar twitterfolhapestatus ,Neutral
pagpu funcionarios petrobras funcionarios aumentou lucro pra reclamar disso e investidor e outro desses vivem procurando saco rico pra colocarem dentro boca,Negative
o povo parou ser gado politico hoje informacoes sabemos respondendo corrupcao inqueritoporque nunca pronunciou antes na hora promessa depois tacapau cidadao,Neutral
ta imitando,Neutral
um governo socialdemocrata serve uma coisa acalmar povo preparar terreno volta extrema esquerda s isso se deixar levar polidez flavio rocha geraldo alckmin joao doria fhc e acariciar inimigo perigosissimo,Negative
sobe quer dizer dois anos entao havia caido e hummm,Negative
o sistema ajustes petrobras hj privatizada aumentos acordo c mercado internacional sobe todos dias isso e bom p,Neutral
privatizar,Negative
o picole chuchu ta pagando quanto pra mentir twitter pelo amor deus gpczj,Neutral
trabalho serio incansavel respeito cidadao geraldo e assim ele formando equipe competente ajudar brasil crescer novamente geraldo presidente,Neutral
geraldo alckmin toma cha homenagem parada gay,Neutral
tai pergunta tbm faria,Negative
o geraldo alckmin ta  posicao pesquisa ta atras velhinho bengala,Neutral
recuperacao voces psdb traicoeiros pais entregam todos recursos estrangeiros mentem descaradamente ignorantes recuperando outros partidos preservaram soberania canalhas golpistas traidores,Neutral
foi projeto criou codigo defesa consumidor,Negative
oligopolio privatizar abrir mercado cortar concessao quem abre refinaria etc,Neutral
pqp voce nao perde oportunidade falar muitas ate d tantas falas hein pinoquio,Negative
populismo pt pagamos hoje,Positive
petista e cego analise numeros pt deixou empresa petroleo endividada planeta criou maior escandalo corrupcao planeta  bilhoes devolvido cofres somente lava jato,Neutral
existe concorrencia e mercado,Neutral
mais querendo atencao se quisesse saber pesquisar ciro,Negative
k anos nada no governo petista roubo puro privatiza,Negative
hahahahahahahaha,Neutral
tem e privatizar merda,Negative
sempre acho uns videos perdidos q vontade sair botando todo lugar cantando pra juventude tucana desservico geraldo alckmin estado sao paulo t,Neutral
geraldopresidente preparadoparaobrasil,Negative
o povo petrobras assaltados  anos pt e para passar vergonha tu vai ter  votos,Neutral
vc primeiro cobrar eixo suspenso cara pau sua meta e tirar coro trabalhador,Neutral
eu lula pqp,Negative
geraldo alckmin preparado brasil,Negative
era exatamente vinha praticando portanto vou considerar opiniao recomendacao voto lulalivre obrigado adesao,Neutral
quando senhor diz recuperaram petrobras senhor quer dizer fizeram fizeram setor eletrico governo fhc apago e,Negative
em sp ibope aponta presidente lula  jair bolsonaro  geraldo alckmin  gglobospsaopauloleicoesnoticiaspibopeapontapresidentelulajairbolsonarogeraldoalckminghtml,Neutral
parabens o senhor conseguiu atualizar expressao carapau versao master merece premio tamanho cinismo,Negative
empresa publica carater social tem ter primeiro beneficiario povo brasileiro contrario,Neutral
lembrando muitos partido ajudou roubar e cria fhc ninguem chamado ne,Negative
que bom caminho certo so falta termos bom candidato presidente ai voto ,Neutral
ja roubado vc qd dificuldade paguei ipva abril setembro valor ipva dobrou nome protestando ou nome sujo pagar dobro valor custas cartorio apos  meses negativado ladrao,Negative
candidato  minuto meio explicar ideia valendo,Neutral
qdo parente livrou cara fhc decalapso energiavc aplaudiuagora fica batendo morto bem ti,Negative
e proposta porque obvio senhor falou agora conta faria longinqua possibilidade vir ser presidente,Neutral
nao nao retomarao pq geraldo e contrario privatizacao e avesso qq possibilidade confronto politico,Negative
fernando h cardoso q colocaram pensem bem povo brasileiro tipo gente q partido escolheu p fazer lei ah leis p pobres q ricos hc instantaneos just in time twitteruolnoticiasst atus,Neutral
e paulo preto,Neutral
olha lixo ai gente todos,Neutral
le primeiro tweet menos burro favor,Neutral
bastidores passagem precandidato planalto porto alegre coluna aruo,Neutral
na opiniao atualmente e poder mao muitos resolvem nada morosidade pra qualquer avanco dai entram acordos acertos pra votar qualquer peca reduzir bom  ainda acho,Neutral
meirelles alckmin disputam apoio ptb querem chapa gaucho ronaldo nogueira os candidatos geraldo alckmin henrique meirelles queda braco atrair ptb coligacoes ikiac,Negative
esperamos assim,Neutral
o pedro parente e indicacao psdb estrume logo e parca,Neutral
nexojornalbrgrafico umhistcbricovisualquedaprecaopetrcbleo,Negative
esta fechando unidades mandou  mil terceirizados embora e recuperacao petrobrasvcs q dar gracas deus q encontraram pre sal petrobras entreguistasculpa altos precos combustiveis estados q cobram  icms,Negative
naquela epoca preco barril maior  dolares a analise pode ser forma generica pontual de la  sucatearam empresa sugaram bilhoes corrupcao,Neutral
recuperacao petrobras como assim a empresa parou fazer investimentos ind naval petroleira arrasada importando plataformas china refinarias operando  capacidade venderam campos pre sal barato q coca cola,Neutral
eu acho e preco o problema cabide empregos consequente aumento custos mas vc e gestor publico sabe e reduzir despesas aumentar receitas,Negative
pegadinha ne ver to acordado ne nao faca vc podera ser humilhado publicamente,Neutral
sabem gente recupera bagaca toda nao corrompendo sendo corrompido merendao mensalao outras verbas saude educacao enquanto corrupcao havera crise brasil dinheiro e maiores economias fica caro e preco corrupcao,Neutral
agora pedro parente mudar politicas criar independencia governo infelizmente aguentou pressao politica note  prejuizo  bi,Negative
vcs dinheiro comprala se burros pq privatizacao e boa p compra,Neutral
aqui uns  quer me ver puto ataque o e passe a mo na cabea chifruda do propineirocorrupto quer aumentar a putisse passe as duas mos na cabea do ciro fascista gomes coronzinho das caatingas ou ainda elogie a murista marina melancia,Neutral
e tirar a petrobras malditos cancerosos erario politicos voces tem dom acabarem tudo como oportunistas gafanhotos erario tem acabar historia dar empresa partidoslixos malditos,Negative
eu quer me ver puto ataque o e passe a mo na cabea chifruda do propineirocorrupto quer aumentar a putisse passe as duas mos na cabea do ciro fascista gomes coronzinho das caatingas ou ainda elogie a murista marina melancia,Neutral
proteger tbm consumidor e ponto,Negative
incrivel jogo politico sp fez populacao realmente necessitava pra governador voto ctz mas pra presidente caso concorra ciro lula marina vida segundo turno por enquanto vou amoedo flavio rocha msm,Neutral
nomes senador em cima muro santo eleitor quer saber politico medo falar,Negative
fala privatizar candidato chance quer manter elefante branco compadres roubarem,Neutral
na verdade e dissolver tres poderes intervencao forcas armadas e solucao problemas atinge brasil norte sul leste oeste,Negative
tem manter viu pelo menos proximo presidente republica assumir petrobras brasil outros,Neutral
juntando toda cambada da meio lula,Negative
o pedro parente seguia cartilha psdb,Neutral
nao representam povo nada produzem nada transformam pais inteiro puteiro assim ganha dinheiro piscina cheia ratos palavras correspondem fatos mentiras promessa vazias peso medidas,Neutral
miseravel ladrao voces tucanos merecem prisao perpetua sao mestres dilapidar patrimonio publico brasileiro acusarem outros aves rapina abutres,Neutral
populares jogam fezes geraldo alckmin veja aconteceu youtubeosbfjv via,Negative
abre mao entao jatinho fab cartao corporativo alguns assessores segurancas carro oficial isso sim ser contra privilegios falaciano,Negative
dividir menos  empresas diferentes promover competicao feroz,Neutral
o ciro unico pedir vivo roda viva saida pedro parente,Neutral
os dinossauros morreram fome isso vai acontecer estado paquiderme assim rasteja brasilidade,Negative
a unica saida correta e privatizacao pulverizada criar outro monopolio teremos concorrencia efetiva,Negative
se brasil realmente pais serio pais verdade temer geraldo alckmin tantos outros sido captado tempo lula nao estaria incluso pesquisas sondagens,Neutral
e posicionamento integrantes teve senador pediu cabeca parente,Neutral
segura defunto e canalhas,Negative
precisa privilegiar concorrentes politica precos equivocada,Neutral
tem desfazer tudo,Negative
sobre preco gas cozinha senhor dizer pode comecar faltar lenha,Neutral
bora falar merda,Neutral
bem facil,Negative
desvia ai dinheiro merenda fdp twittersejehomistatu s,Negative
tipo vc,Neutral
sspspgovbr,Negative
deus defenda,Neutral
quer dinheiro twitterspitfireansta tus,Negative
esse e cabeca ovo cozido vai levar outra invertida aqui ta ok ,Neutral
a vale de  bilhoes dolares receita ,Neutral
mais frases efeito resultados concretos seguranca publica twitterrenovapsdbsta tus,Negative
vai bandido vem historinha,Negative
bolsonaro ganhando todas regioes presidente bolsonaronelles,Neutral
precisamos definir candidato presidente definido nem neste momento estamos bem bem buraco,Neutral
congela igual congelou salario professores sp anos tenha coragem,Negative
chuta logo bunda,Neutral
alckmin pra presidente vc ja,Negative
esse geraldo e filhote pmdb foratemer eu certeza psdb pmdb nunca,Neutral
cala boca geraldo alckmin,Neutral
safado filha puta,Negative
ok concordoe politica adotada voce e partidario aumentar preco combustivel conforme mercado internacional pretende subsidiar aumentar divida publica por favor gostaria esclarecimento,Negative
ta bebado,Neutral
que exploda mercado internacional tudo aqui a politica precos ser baseada custos aqui brasil exportar bruto comprar refinado e vergonha chamada idiotas todos brasileiros,Neutral
pra disse problema brasil e falta recolhimento impostos certeza deve sentir falta deste cidadao petrobras exportava materiaprima importava produto lapidado caro dolar vergonha politica dessa,Neutral
privatiza q risco,Neutral
ei,Negative
xuxu deixa lado petrobras conta pra sao paulo conseguiu fazer milagre  ovo custar r  merenda escolar,Negative
kkkkkkkkchupa que de chu chu est chegando no tem pra ningum bolsonaro twittercarlosbolsonar status,Neutral
paulo preto beco desesperados gilmar mendes caixapreta politicoscorruptos habeascorpus aovivo cristalvox gp,Negative
esquerdizar totalmente roda viva ricardo lessa convidados gota dagua mostra identifica cada vez bem pronunciado lado esquerdo psdb que bom outubro logo ai,Negative
estamos aguardando candidatos,Neutral
ogmzutk,Negative
em cima muro refinaria santo cartel tucano vira direcao bmf bovespa diz precisamos privatizar ai vira lado sindicatos diz precisamos tabelar precos combustiveis ao escutar vtnc dois lados chama todos radicais,Neutral
voto,Neutral
insipido inodoro incolor so e agua porque agua gente precisa,Negative
parabens pois apresentando propostas rumos brasil sobalckminricosperdemnordesteganhaafirmacoordenadorprogramashtml,Neutral
o bom senso sempre e brasil precisa,Negative
eu tento e mt dificil,Neutral
como sempre cima muro defenda privatizacao empresa candidato,Negative
saida pedro parente presidente petrobras e motivo discussao precandidatos geraldo alckmin psdb defende politica proteja consumidores globokhlycb,Neutral
bem,Negative
seria realmente petrobras responsaveis situacao brasileira senhores candidatos vowfi,Neutral
dissimulado sonso,Negative
fecha boca governador vc da aumento judiciario  anos,Neutral
tentou rasgar seda melou parte traz cueca seu historico atender mercado faz cair mascara,Neutral
ta tipo geraldo alckmin dizendo programa pais e falta dinheiro enquanto pagamos  trilhoes reais ano impostos,Negative
ta ai bem desenhado pra qualquer cabeca oca politica e melhor pra petrobras mas pode negar pois demora encher cabecas ocas gqfphjix,Negative
parente cu e rola,Neutral
ta fazendo egipcia parente e laia psdb ele praticando ideais partido lucro acionistas povo pague conta,Neutral
eu voto nele nojo,Negative
hahaha,Negative
ouca eleitores geraldo,Neutral
o geraldo ajuda gente ajudalo,Neutral
la vem alckmin discurso miss mundo,Negative
pois entao perguntem aloprados funciona eua europa outros produtores alguem sa consciencia atrelou algum dia precos deus mercado viramos laboratorio capeta experiencias dessa turma rentistas,Negative
alckmin gosto ti vc ta chovendo molhado vc falando obvio fica chato desinteressante falta pimentinha entende,Neutral
impossvel uma poltica de preos atrelada ao mercado internacional isso e vergonha pais felicidade investidores estrangeiros ganhando dinheiro costas recursos brasileiro lesa patria lfsvr,Negative
xoyejnit,Neutral
nem pai candidato partido votaria,Negative
falou merendeiro,Neutral
ja to vendo campanha politica o geraldo alckmin publicou video cafe alckmin,Neutral
lava maos deixa qquer ser eleito realistas sempre menos ruim,Negative
tucanoideesquerdopa de olhada engula arrogancia enqueteaovivobrver,Neutral
anta deve ser inaudivel kkkkk,Negative
cara uns robos aqui pra curtir besteiras igual la face escrever bobagens aqui vai queimar filme,Neutral
que o e qmkm,Negative
por gentileza mostrar nome bolsonaro planilha propinas odebrecht grata,Neutral
o e excelentissimo fdp pense cara pau caralho,Neutral
cala boca carai,Negative
sera quando comecarem debates vai avancar sabe ganha primeiro turno,Neutral
brpresidente,Neutral
geraldo alckmin ele que atrasou so paulo e ficou mais de  anos igual um toco l no palcio bandeirantes uma mancha aos bandeirantes paulistaspessoa soneira o anestesista sempre pattico quando fala dos outros sem autocrtica alguma no olha o lixo de gestor que sempre foi tdig,Negative
usou  caracteres saiu cima muro sobre petrobras vou usar apenas  apontar caminho corte impostos acabe ministerios reduza privilegios privatize petrobras abra mercado chuchu psdb,Negative
repost como encara resultados pesquisas eleitorais veja cafezinho doceira ana esta ar cafe alckmin confira versao longa facebook equipega wowih,Negative
voce e favor pratique preco mercado combustiveis,Neutral
parabens,Negative
bostejo sempre vcs fazem iqcovrmg,Neutral
cria hipocritas,Negative
nao fique cima muro alckmin diga vem privatiza tudo,Neutral
preciso ter coragem privatizar isto sim,Neutral
experimente trabalhar reducao custos como pode gasolina eua custar r  litro muita ineficiencia aqui,Negative
nos a mandato aqui participou  entrevistas acordo superintendencia imprensa psdb falou  entrevistas coletivas  exclusivas mdb manifestoucimprensa x twitterleandroruschel status,Negative
evif,Neutral
como devemos chamar sr de santo bellem mm e itens abaixo sr entrou time a casa papel higienico usado rodo anel metro merendas ijrousi,Negative
o brasil quer urgentemente geraldoalckmin  presidente brasil twittergeraldoalckmin status,Neutral
plano governo povo faz povo parabens geraldo presidente,Neutral
geraldoalckmin  twittergeraldoalckmin status,Negative
salvo universo dando ideia sei colocar pratica ja vi meut netos pagarao divida dessa balela,Negative
isso decisao judicial ser cumprida sempre geraldopresidente,Neutral
sim geraldo eleitor competencia honestidade transparencia,Neutral
se possivel pedro parente feito magica existe,Negative
twitterannatavorast atus,Neutral
quebre monopolio petrobras esta melhor politica precos,Negative
governador sp aliado restringe passe livre estudantil regioes metropolitanas redebrasilatualbrcidadania governofrancarestringepasselivreestudantilregioesmetropolitanas,Neutral
passo proximo,Neutral
vou aproveitar colega ai marcou todos perguntar projeto verdadeiro plausivel diminuir numero deputados senadores funcionarios publicos onerosos ociosos brasilia a conta la nunca vai fechar muita gente pra pouco servico,Negative
mas q populista fdp conseguiu perder voto,Negative
ahahahahaha petralha deus livre petralha nao feche olhos desvios tucanos,Neutral
psdb quer eleger senador corrupto demostenes torres diariodegoiasbrdiariogoia sluciademostenessaoqualificadosdisputarsenadochapabasealiadadizeliton,Negative
precisamos privatizar,Neutral
brasil brasileiros assim petrobras deveria ser beneficio povo brasileiro onde precos combustiveis deve ser baratos,Negative
fala geraldao que discursinho agua acucar hein estilo fode sai cima em compensacao comentarios aqui nessa desnecessaria observacao bosta sr conseguiu unir direita esquerda mesma chacota valew chuchu,Neutral
acho falando candidato errado colegaparece biruta aeroporto indo sempre onde vento sopra e bolsonaro alckmin,Neutral
o brasileiro esqueceu capitalismo,Negative
nao troco certo duvidoso pau,Negative
isso por alckmin eleito presidente ele descobriu quadratura circulo como ninguem pensou nisso antes proteger consumidores preservar petrobras e continuar impostos atrelados lesar arrecadacao estados federal municipios,Neutral
desista candidatura favor de lugar doria faca favor brasil,Neutral
concordobom ambas partes,Negative
aqui video sobre saida pedro parente petrobras abracos,Negative
a melhor protecao pro consumidor e concorrencia jovem quando e brasil vai ver livre pensamentos,Neutral
engracado consegue falar tanto dizer nada tempo quero ser evasivo inspiro,Neutral
prezados pq ainda pronunciaram sobre saida pedro parente vcs candidatos omissos relacao acontecimentos relevantes cotidiano eleicoes,Negative
leia blogsoglobogloboeissomesmopos tparlamentaresptcompartilhamdadosincorretossobrealtaprecogasolinahtml,Neutral
nossa porque ser que a petrobras se tornou a empresa mais endividada do mundo na era pt porque ser hein,Neutral
o psdb louco pra indicar uns carguinhos la q vergonha esquerda pra valer,Neutral
como sempre alem,Negative
que tal pedir reembolso  bi,Neutral
explica ai candidato porque precisam tirar impostos pagos gente honesta desse pais fazerem campanha,Negative
cara venezuela ta melhor gente ver preco gasolina la idh,Neutral
ze chuhcu,Negative
joao amoedo fez,Neutral
seja grande deixa centro unir torno candidato viavel sr e grande gestor voto senador infelizmente nao vai pro segundo turno pra presidentebrasil ser maior projeto individual poder,Negative
pqp precisa e privatizar petrobras merda,Neutral
pesquise melhor ainda impedido candidatar primeiro julgamento permitido candidatar junto bolsonaro entao facafavor,Neutral
acabe monopolio privatizando empresa atraindo novas setorfacil nao deve ser nao pode eh tira monte pro outronao pro estado ser deste tamanho estado nao consegue dar atencao q deveria saude educacao seguranca,Negative
falou falou nada,Negative
tudo posta agora e relacao preco combustivel querendo ganhar voto argumentos achava capaz algo melhor,Neutral
como dilma lula fuderam petrobras pqp seguraram preco,Negative
olha bagunca sextadetremurasdv gevriw,Neutral
enquanto candidato psdbosta esquecam petro,Neutral
geraldo alckmin precisa privatizar empresas e dinheiro vendas desenvolver pais q e grande geracao vai aproveitar nada vida pais q vive tudo e caro populacao aguenta,Negative
menos piaui menos,Neutral
e contra fundo partidariomelhorar ainda e contra utilizar dinheiro publico campanha eleitoral manutencao partidaria,Negative
canalha oportunista,Neutral
geraldo estado sp vc governou paz ouvidos sempre abertos escutar populacao brasil precisa avancar certeza vc e melhor opcao,Neutral
todo dia um nome diferente para a vice de geraldo alckmin,Neutral
ta pareo dr,Negative
alckmin e obvio oq vc acrescentou c palavras como vc vai resolver questao qual solucao p problema posicione,Neutral
nao vaialckmin perde respeito acho merecia fala covarde parece cassio cunha lima falando poderia ser moreira franco maia eunicio lula gleisi lindinho cirovou vomitar,Neutral
 r  bilhoes divida,Negative
nao da pra comparar so acho brasil privatizar vira monopolio r livre concorrencia veja banco  agora tao abrindo lucro etc foi nesse sentido,Neutral
meu caro pra ter ajuste diario melhor adotar dolar moeda oficial nos comercialmente comprar dolar vender real,Neutral
ta frente todas pesquisas,Neutral
o alckmin e caricatura establishment a unica coisa renova e mandato,Negative
politica precos e acabar monopolio refino o resto mercado faz parte,Negative
a melhor politica precos e privatizar retirar monopolio refino,Neutral
exatamente ai mas renovacao precisa ser demonstrada e renovacao nada por bolsonaro votos tira cara dai coloca bolsonaro morre,Neutral
vai merda geraldo privatizacao,Negative
desde tirar bolso,Negative
com toda certeza pelo tamanho petrobras e preciso politica sustentavel precos todavia massacrar populacao brasileira precos bomba exacerbados,Neutral
penso diferente efeito pratico nenhum concordo mas portuaria diferenca candidato,Negative
ja iniciou fim da era do petrleo nao podemos ficar refns caminhoneiros unica fonte energia,Neutral
esse e x questao,Neutral
geraldo alckmin precandidato planalto psdb comentou twitter pedido demissao pedro parente oantagonistabrasilalckmin importantenaodesperdicartrabalhorecuperacaopetrobras,Negative
governador escolher come bolo guarda bolo talvez criar pulmao deixar mudancas tao frequentes desonerar combustivel petrobras margem pra sustentar precos,Neutral
sinceramente da vontade quebrar celular pra no olhar cara desse bosta golpista vai tomar canecofilho puta nojento,Negative
isso ver ciclo economico canetada presidente note ainda dilma quase quebrou petrobras politica precos informemelhor,Negative
abre boca fala alguma coisa caro posiciona petrobras vai continuar assim governo vais privatizar politico posicao e mesma coisa nada,Negative
bolsonaro presidente,Neutral
grande observacao geraldo vc e sumidade inteligencia,Negative
acho precisando estudar e imbecil deu porque perder tempo coxa fdp,Negative
sempre inoportunas observacoes,Neutral
privatiza bosta quero ver colocarem bandido pra roubar parridos politicos privatizada,Negative
a saida pedro parente presidencia petrobras e lastima ganham nesse episodio inimigos estatal roubaram ainda apoiaram politica precos levou economica financeiramente buraco,Neutral
