Date,Sentiment,comment_id,sentiment
24/10/2014 14:57,admiro modestia psdb dizem pt governo corrupto historia gentileza tudo,63199,-1
24/10/2014 14:56,diz sendo caluniado so faz merda,63204,-1
24/10/2014 14:56,debate ontem tao intenso sonhei vc dilma beijando loucamente,63208,1
24/10/2014 14:55,admiro modestia psdb dizem pt governo corrupto historia gentileza,63209,-1
24/10/2014 14:55,tentar enganar vc acredita nisso realmente,63210,0
24/10/2014 14:55,tambem corrupto fale sobre aeroporto feito terreno familia,63214,-1
24/10/2014 14:54,acreditar nessa proposta voto cidadao aecio neves,63224,0
24/10/2014 14:53,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63225,3
24/10/2014 14:53,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63226,3
24/10/2014 14:53,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63228,3
24/10/2014 14:53,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63229,3
24/10/2014 14:53,pmdb rn governo vai votar absurdo incoerente merecem peia,63230,-3
24/10/2014 14:53,bom colocar propaganda manchetes djornais sobre falcatruas ptralhas precisaria d umas hs pmostrar td,63231,1
24/10/2014 14:52,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63232,3
24/10/2014 14:52,vamos votar galeraaaaaa,63233,-1
24/10/2014 14:52,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63235,3
24/10/2014 14:52,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63238,3
24/10/2014 14:52,rt dilmapt apanhou pouco prepare chumbo grosso nao existe debate bandidos so existe combate,63240,0
24/10/2014 14:51,epochtimes brtelemarketing pt ameaca beneficiarios bolsa familia porto alegre revela gravacao vd lmxaafix 0awv9aiu,63249,1
24/10/2014 14:51,pt fhc eramos felizes enganados sapo gordo avante mudancas,63252,-1
24/10/2014 14:51,epochtimes brtelemarketing pt ameaca beneficiarios bolsa familia porto alegre revela gravacao vd lmxaafix 0awv9aiu,63253,1
24/10/2014 14:51,dilma disse quer nu cama hm hm,63254,0
24/10/2014 14:50,embate videogame 0awv9ala bloco fifa 0awv9ala bloco mortal kombat bloco final mario kart eai leva eleicoes,63261,-1
24/10/2014 14:50,aparelho escretor maconha marina muda opiniao igual dondoca muda roupa pastor venha ronaldo cocaina,63266,0
24/10/2014 14:50,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63267,3
24/10/2014 14:50,amigos viomundo brvoce escreveluno fortaleza diz intimidado professor medicina html 0awv9aiu,63268,-1
24/10/2014 14:49,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63271,3
24/10/2014 14:49,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63274,3
24/10/2014 14:49,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63276,3
24/10/2014 14:48,aci infraero aval lula pousar aeroporto fechado ln isfolha uol brugvqm 0awv9aiu aciaig aci,63277,-1
24/10/2014 14:48,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63279,3
24/10/2014 14:48,vou votar ai quero saber opiniao cada voto,63280,-1
24/10/2014 14:47,pedido debatam reforma politica politicas ambientais educacao todo mundo ja sabe q feio viajei,63281,-1
24/10/2014 14:47,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63283,3
24/10/2014 14:47,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63286,3
24/10/2014 14:47,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63291,3
24/10/2014 14:46,ontem debate jogo nao assisti vivo ja soube dilma levou surra vou assistir,63292,1
24/10/2014 14:46,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63296,3
24/10/2014 14:46,falaram po pelourinho bom fikdik,63297,1
24/10/2014 14:46,gentil calmo conciliador natureza conhece sabe agressao dilma pt faz acqaja publico,63298,3
24/10/2014 14:45,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63302,2
24/10/2014 14:45,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63306,2
24/10/2014 14:45,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63308,2
24/10/2014 14:44,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63310,2
24/10/2014 14:44,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63312,2
24/10/2014 14:44,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63314,2
24/10/2014 14:44,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63316,2
24/10/2014 14:44,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63321,2
24/10/2014 14:44,aci ap noticias on twitter lafoto besa la mano ma0aw9ale ana en sao,63322,1
24/10/2014 14:43,gentil calmo concliador natureza conhece sabe agressao dilma pt faz acqaja publico,63323,2
24/10/2014 14:43,logo voce maior entusiasta programa pinga vai passar trator voces ptralhada,63324,1
24/10/2014 14:43,aci engracado caluniasaciaig referem confirmadas verdadeiras proprio porta voz globo aciaig aci,63325,1
24/10/2014 14:41,cara aecio genio,63335,2
24/10/2014 14:41,boa tarde bom jardim ma voce,63336,1
24/10/2014 14:41,pendiente venezuela centremos la atencion en el desastre del pais q tenemos,63338,-1
24/10/2014 14:41,so pior ne aecionever,63339,-1
24/10/2014 14:41,pouco expresei sobre internizacao certo partidos governo,63341,1
24/10/2014 14:41,aci interesseira mau carater political climberaciaig ambiciosa supersticiosa indigna aciaig aci,63344,-1
24/10/2014 14:39,abri hoje vi algumas coisas sobre partido propina petrobras vamos conversar,63356,-1
24/10/2014 14:39,aecioneves brnoticia campan ha petista forja video sobre escola mineira html utmaf8 source portal aecio nevesacy utmaf8 medium homeaf8 noticiasaf8 destaqueaf8 principalacy utmaf8 campaign acy utmaf8 content campanha petista faz video falso sobre escola mineira utmaf8 source portal aecio nevesacy utmaf8 medium homeaf8 subdestaqueacy utmaf8 campaign acy utmaf8 content pt faz video falso sobre escola estadual minas gerais 0awv9aiu mudabrasil via,63363,-2
24/10/2014 14:38,politica esportes pc b albertomurray wordpress p olitica esportiva partido comunista brasil 0awv9aiu,63367,-1
24/10/2014 14:38,aecio mortal combat game over dilma,63371,-1
24/10/2014 14:38,muitos sao contra adesao marina queria mudanca poderia agora ficar neutra,63373,1
24/10/2014 14:37,acabou estrategia nojenta pt sabe faz vivo,63375,1
24/10/2014 14:37,roto falando esfarrapado,63382,-1
24/10/2014 14:36,link ln isglo bobsxk by is the most popular tweet in my news feed today,63384,0
24/10/2014 14:36,bom,63388,1
24/10/2014 14:35,contra internizacao pessoas pois todos sao substituivel voto aecio,63389,1
24/10/2014 14:35,lindo,63390,1
24/10/2014 14:35,feio heimmmm aecio nao convence,63393,-1
24/10/2014 14:34,enquanto dilma fazia acontecia xingava tudo qe midia podia so futuro presidente comecar enfrentar 0aw9ale pode pqp,63397,0
24/10/2014 14:34,aecionever cada dia convenco politica podre momento criticoa outro interesse defende,63399,-1
24/10/2014 14:34,aci divulgue gentilezaaciaig mario covas nao esqueceremos vc jamais democrata homem youtube watch v gtatu qbwa 0awv9aiuaigai aci,63400,0
24/10/2014 14:33,dois candidato fraco,63402,-1
24/10/2014 14:32,eleicoes tantos ataques feitos pt candidato pra ver q pesquisa interna pt favoravel aecio,63408,1
24/10/2014 14:31,deus usou mula pra falar profeta nao pode usar aecio pra mudar brasil pra melhor,63410,1
24/10/2014 14:30,asscomam debate band melhor internautas apontam vitoria vai laxyl,63419,1
24/10/2014 14:30,pode acreditar aecio mudanca,63421,0
24/10/2014 14:29,pernambucano sempre revolucionario lancou eduardo marina agora presidente lancando fim pt,63426,1
24/10/2014 14:29,nao importa importa vc vai ganhar aecio fe vc ira ganhar eleicao,63428,0
24/10/2014 14:29,cara nao candidato sugiro vote propostas sao bem legais indica pros amigos pt,63430,1
24/10/2014 14:28,q legal rt rejeicao cresce nordeste sul sudeste glo borihrf,63436,1
24/10/2014 14:28,favor pergunte indague mexa podre acabe domingo tire presidencia favor,63439,-1
24/10/2014 14:27,aci quero ser presidente porque construi projeto brasil nao partido politico aciaig,63444,-1
24/10/2014 14:27,vamos lutar lado libertacao ja abaixo governo dilma,63445,0
24/10/2014 14:27,votar aecio querer educacao mg anos frente br qualidade educacao muda brasil aecio,63446,-1
24/10/2014 14:27,agora rebate algumas mentiras dilma pt acusam ignorante cade coerencia lula dilma pt,63447,-1
24/10/2014 14:26,comico nao tragico facebook fernando peres nunesposts 0awv9aiu turma pt apelando presidente governador,63452,1
24/10/2014 14:25,cont nao sera devolvido brasil diferente outros paises latino am q pagam emp dia q dilma c chaves,63456,0
24/10/2014 14:24,ai jonas terrorismo barato pois nao pode tomar casa ninguem nota voce,63461,1
24/10/2014 14:24,incrivel cinema pode mobilizar pessoas gerar renda cinema teatro brasileiro precisara apoio minc,63462,1
24/10/2014 14:24,maior decepcao ano vc marina medo psdb pode fazer lixo,63465,-1
24/10/2014 14:24,jeito ver politica incoerente disse proposto agora mao direita,63466,-1
24/10/2014 14:23,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63470,-1
24/10/2014 14:23,sera ira explorar caso neto cadeirinha carro,63472,0
24/10/2014 14:23,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63473,-1
24/10/2014 14:23,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63475,-1
24/10/2014 14:23,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63477,-1
24/10/2014 14:23,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63480,-1
24/10/2014 14:22,concordo medico rs deveria ir sus todos vao sirio libanes albert einstein,63482,-1
24/10/2014 14:22,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63483,-1
24/10/2014 14:22,marina rejuvenesceu bem vinda juntos brasil justo aecio,63484,1
24/10/2014 14:22,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63485,-1
24/10/2014 14:22,longe melhor candidato p brasil chega fantasias pt vivemos brasil real precisamos votar,63487,1
24/10/2014 14:22,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63488,-1
24/10/2014 14:22,aci chama medico cubanoaciaig bom aciaig aci,63489,1
24/10/2014 14:22,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63490,-1
24/10/2014 14:22,caro prf anos aumento adicional fronteira ano regulamentacao so promessas pt,63491,0
24/10/2014 14:21,jornalzinho ptista ta ganhando disparado sul sudeste centro oeste acha q povo eh idiota,63493,-1
24/10/2014 14:21,naum eh correto tirar sarro engajar campanha estah corretissima,63495,1
24/10/2014 14:21,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63499,-1
24/10/2014 14:21,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63502,-1
24/10/2014 14:20,entao pode usar campanha contra,63504,1
24/10/2014 14:20,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63505,-1
24/10/2014 14:20,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63508,-1
24/10/2014 14:20,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63509,-1
24/10/2014 14:20,aci surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63511,-1
24/10/2014 14:19,aci d surraaciaig q dilma levou debate pasmem estrategia canalha pt dizer q adora bater mulher aci,63513,-1
24/10/2014 14:19,hipocrita principios sim nojodevocemarinasilva,63514,-1
24/10/2014 14:19,veja propostas fortalecer industria aeronautica brasileira aecioneves brpropostas eficiente defesa nacional html 0awv9aiu,63517,1
24/10/2014 14:19,aci cc tribunal chines condena politico corrupto morte abr aiwdlmdo,63521,-1
24/10/2014 14:18,estaria brasil apenas esperando iniciativa eua p superar impasse sera q agiria,63523,0
24/10/2014 14:18,engracado toda pura santa dirigiu moto df habilitacao nao falar terrorismo,63527,1
24/10/2014 14:17,vc enganado pode proibir justica nao aecio muda brasil,63528,-1
24/10/2014 14:17,voce corajoso enfrentar dilma fez bem falar povo mandou tirarem fotos escola dizer parada,63532,1
24/10/2014 14:17,futuro dilma lula venezuela lula chefe mausoleu chaves dilma ministra petroleo vao logo venezuela,63533,-1
24/10/2014 14:17,diria pra quase pegava debates agora sao intimos safadeza gente degradiando vcs af,63534,1
24/10/2014 14:16,pesquisa nao falaram verdade primeiro turno acreditar nessa falsas,63538,0
24/10/2014 14:16,sindicato protesta censurado,63540,-1
24/10/2014 14:15,mg hj melhor educacao brasil so br vai ter qualidade edu minas muda brasil aecio,63545,1
24/10/2014 14:15,nao ridiculo aecio neves,63547,-2
24/10/2014 14:14,desespero nao sabe nao possui conhecimento pleno fazer melhorar pais forte abraco,63552,1
24/10/2014 14:12,deste mato nao sai coelho projeto pt forum sao paulo transformar brasil pais autoritario nunca democratico,63560,1
24/10/2014 14:12,convencer cidadao mentiras fabuladas pt sempre faz melhor,63561,1
24/10/2014 14:11,nao sabe brincar nao vem play,63564,1
24/10/2014 14:11,parabens brasil emocionado ver voce juntos libertar brasil opressao pt,63566,-1
24/10/2014 14:11,aecio toda sociedade brasil melhor muda brasil aecio,63568,1
24/10/2014 14:11,parabens brasil emocionado ver voce juntos libertar brasil opressao pt,63569,-1
24/10/2014 14:10,parabens brasil emocionado ver voce juntos libertar brasil opressao pt,63571,-1
24/10/2014 14:10,parabens brasil emocionado ver voce juntos libertar brasil opressao pt,63572,-1
24/10/2014 14:10,parabens brasil emocionado ver voce juntos libertar brasil opressao pt,63576,-1
24/10/2014 14:10,parabens brasil emocionado ver voce juntos libertar brasil opressao pt,63579,-1
24/10/2014 14:09,parabens brasil emocionado ver voce juntos libertar brasil opressao pt,63582,-1
24/10/2014 14:08,vai devolver dinheirp voce empregou parentes pro brasil ficar melhor,63593,1
24/10/2014 14:08,aecio queremos andar d ferrai lamborghini pobre d honda toyota ricos d helicopteros jatinho,63594,-1
24/10/2014 14:07,vc ganhar vc vai fazer bolsa ar condicionado,63607,0
24/10/2014 14:07,corrupto pt estao sendo investigados presos voces colocavam tudo pra baixo tapete,63609,-1
24/10/2014 14:06,aecio cuba nao 0aw9ale queremos ter vida igual cubanos so comendo ovo queremos kaviar lagosta salmao,63611,0
24/10/2014 14:06,fiquei decepcionado senhora jamais imaginava optar neoliberalismo,63613,-1
24/10/2014 14:06,trocam telefonemas debocham mau subido pensa marina nao explicou conti,63616,-1
24/10/2014 14:05,certamente n ha servir sres amara odiara outro impossivel pais onde ser pobre ser doente,63617,-3
24/10/2014 14:05,voces sao tao bons porque nao acabaram cracolandia sp faz anos gorvernam sp sp so piora,63620,1
24/10/2014 14:05,mineiro honesto nao vota dilma,63625,1
24/10/2014 14:05,vc muda ideia playboy muda discurso convem decepcao,63626,-1
24/10/2014 14:04,canalhice ja admitiu erro ter recusado bafometro pior nao deu palavra censura mensalao,63628,-2
24/10/2014 14:04,politiciangangsters spain withoutimprisoning blesa acy rato to stelaof aznar es tuit bl eekrc france,63634,0
24/10/2014 14:03,aecio mude brasil leve est pais brasilerio ter vida d americano pois vida d cubano pt,63644,0
24/10/2014 14:03,rejeicao aecio aumentar ainda nordeste vai perder pros votos brancos nulos,63646,-1
24/10/2014 14:03,marina vc decepcao,63647,-1
24/10/2014 14:02,voce pra falar corrupto voce fernando henrique serra ackimin formam quadrilha voces roubavam escondiam tudo,63654,-1
24/10/2014 14:02,pt rouba grana ar condicionado carros importados eletronicos vend td alto custo,63655,0
24/10/2014 14:01,aecio acreditamos vc traga ar condicionados p tds casas igual eua nao queremos viver calor,63661,0
24/10/2014 14:01,aecyo agrediu dilma todo debate chamado mentirosa dilma soube defender postura ilibada,63662,0
24/10/2014 14:01,certo crista apoiar traficante coicaina,63663,1
24/10/2014 14:01,vices chapas sao entrevistados dom h,63664,1
24/10/2014 14:01,simples discutir saude publica s valorizar medicos profissionais saude so demagogia,63665,1
24/10/2014 14:01,infelizmente parcela jovens iludidos discurso velha esquerda corpo jovem extremamente reacionario,63668,-1
24/10/2014 14:00,brasilerios 0aw9ale queremos andar d onibus d carroca queremos alta tecnologia ar condicionado p tds,63670,0
24/10/2014 13:59,vitima lei maria penha,63679,-1
24/10/2014 13:59,gracas plano real milhares sairam pobreza extrema agora volta inflacao populacao humilde sofrera,63680,1
24/10/2014 13:59,aecio leve ser iguais usa pois queremos andar d bmw mercedes possivel preco legal,63681,1
24/10/2014 13:59,respeitar leis transito pergunte dilma porque nao usou cadeirinha passear netinho lembra,63682,0
24/10/2014 13:59,nao podem perder foco vitoria garantida ate vesperas eleicao manterao evidencia,63683,-1
24/10/2014 13:59,tomou iniciativa integrar acoes policias civil militar inspirado modelos nova york bogota,63685,1
24/10/2014 13:59,aci pernambuco imortal imortalaciaig nelesaciaig aci,63686,1
24/10/2014 13:57,nao obrigar votar nela perder povo nao vai perder casa ja conquista,63692,-3
24/10/2014 13:57,aecio ignorante dilma debates diz lula emtempo br p aecioneves,63694,-1
24/10/2014 13:57,brasileiro quer comprar eletrodomesticos precos iguais usa leve aecio pq cuba naoo,63696,0
24/10/2014 13:57,aecio vc voto branconulo n votaria nunca n quer q ganhe ja sabe votar,63700,-1
24/10/2014 13:56,agora so falta povo endossar pouco dificil,63701,-1
24/10/2014 13:56,brasileiro quer ser pais ond pessoas possam comprar roupas d grifes d marca preco igual usa,63705,0
24/10/2014 13:56,espero amanha possa desmentir todas mentiras pt faz porto alegre estaremos la,63708,0
24/10/2014 13:55,vermelhinhos sao pateticos estao desesperados pois sabem ja perderam,63711,1
24/10/2014 13:55,marina replicarameu caro dinheiro conforme nelson rodrigues compra ate amor verdadeiro,63712,1
24/10/2014 13:55,0aw9ale queremos ser cuba venenzuela tire vergonha brasil pois pt feito brasil anao,63713,-1
24/10/2014 13:55,gostei ver jeito fotos hoje despojado leve feliz,63715,1
24/10/2014 13:54,ninguem quer lider galinha medroso assombrado esperto lider leve brasil ser usa,63720,-1
24/10/2014 13:54,orgulho acreditar projeto mudar brasil mudabrasil aeciopelamudanca,63721,0
24/10/2014 13:54,nao respeita mal estar mulher dira povo brasileiro machista muleke arrogante dilmamaisbrasil,63725,-2
24/10/2014 13:53,economist endossa aecio neves presidente 0awv9ajc cartacapital pais decente cartacapital brblogscarta s eleicoeseconomist endossa aecio neves presidente html 0awv9aiu,63726,1
24/10/2014 13:53,jeito coisa planejar sera decisivo pais,63729,0
24/10/2014 13:53,aci ponte cais jose estelita pernambuco ta fechado aqui pt aqui virou farelo,63731,-1
24/10/2014 13:53,preciso coragem pra mudar seguranca publica brasil sistema falido investigacao josericardochagas jusbrasil brartigos prescindibilidade delegado policia frente inquerito policial 0awv9aiu,63732,1
24/10/2014 13:53,aecio aeciopelamudanca dilma vc q ta cansado anula vota branco escolha exclusao,63734,-1
24/10/2014 13:53,nao estranha debocharem queda pressao risinho cinico sempre diz tanto todoscomdilma,63735,-1
24/10/2014 13:53,portanto forte corajoso pois deus israel estara vc 0aw9ale medo macho esperto vivo,63736,4
24/10/2014 13:52,vc conquistar votos funcionarios estatais dataprev serpro todo brasil prejudicados,63737,1
24/10/2014 13:52,lamentavel verdade,63738,-1
24/10/2014 13:52,diplomas dilma padilha mercadante sao falsos cinenegocioseimoveis blogspot brdipl oma dilma falso html 0awv9aiu,63742,0
24/10/2014 13:52,chamaria impunidade parece apropriado,63743,1
24/10/2014 13:51,ninguem quer lider banana lider d ser macho falar macho ser macho,63745,-1
24/10/2014 13:51,quero dizer so tendo sangue barata paguentar mentindo descaradamente responder perder paciencia nao,63747,-1
24/10/2014 13:51,decepcao,63748,-1
24/10/2014 13:51,debatenosbt denunciem pessoas q estao promovendo violencia fisica net sr pediu agredir,63753,-1
24/10/2014 13:50,acho melhor dizer retrocesso aecio psdb governou brasil nordestino morria fome,63764,1
24/10/2014 13:49,marina vc er coleu ar poia or cara errado,63765,-1
24/10/2014 13:49,passado dilma nao fez parte grupos assaltavam bancos seq0aw9alw estravam etc assaltam petrobras,63767,-1
24/10/2014 13:49,gracas deus ibope nao confiavel fica esperanca ver urnas quadrilha cair,63771,2
24/10/2014 13:48,agradecer equipe rapidez ja disponibilizou material pedido entregue,63774,0
24/10/2014 13:48,voces dois merecem marina mentirosa nova politica aecio mentiroso mudanca mudanca,63775,-1
24/10/2014 13:48,continue ofendendo ajude candidato ganhar eleicao,63776,0
24/10/2014 13:48,nao fale nada amado vc faz pior dilma pt apenas falam verdade,63777,0
24/10/2014 13:48,nesta reta final p enfrentar desconstrucao imagem erros pessoais ja criticas p pt,63780,0
24/10/2014 13:47,saida tanto desanimado aecio agressivo marina tambem,63782,-2
24/10/2014 13:47,aci sempre votei pt tanta corrupcao decidi votar aciaig migre mkhl,63784,-1
24/10/2014 13:47,agora beija ate chao g globo sao pauloelei coesnoticiaaecio marina aparecem juntos primeira vez apos anuncio apoio html 0awv9aiu rs,63785,1
24/10/2014 13:47,agora vem discurso petista aecio agressivo contra mulheres hora juntar familia questionar dilma,63789,-1
24/10/2014 13:46,aecio vai ser denunciado dar surra incapaz ontem debatenosbt,63795,-1
24/10/2014 13:46,aci nao percebeu noblat so funciona nervoso apelou perguntaaciaig lei seca sangue subiu aciaig aci,63797,-1
24/10/2014 13:46,hora marina sinalizar divergencias apoia campanha homens mulheres juntos sao fortes,63798,1
24/10/2014 13:45,campanha ficara cima midia tentando reveter quadro negativo importante sera manter foco aliados,63801,-1
24/10/2014 13:45,anos tempo aecio fez minas quintal deixa minas quebrado d marina,63802,-1
24/10/2014 13:45,algum voces tira nuggets mercado obrigado,63807,-1
24/10/2014 13:45,voto familiares amigos vai vencer vqv governador presidente,63808,-1
24/10/2014 13:44,aecio aeciopelamudanca sera q ganha salarios satisfeito maioria acho q nao so perguntar,63814,1
24/10/2014 13:43,valeu amigo grande abraco presidente,63824,1
24/10/2014 13:43,cena prova nao pra confiar ngm ditadura nunca censor vc canalha,63825,-2
24/10/2014 13:43,0aw9ale esqueci insultos prefiro anos psdb corrupto anos pt amor pais voto,63828,-1
24/10/2014 13:43,passado dilma fez parte grupo assaltou banco seq0aw9alw estrou etc deve ser petrobras assaltada,63832,-1
24/10/2014 13:42,perfeito idiota ditadura estaria preso chamar presidente leviana,63834,-1
24/10/2014 13:42,vou acreditar voce aecio neves quero ver amazonas crescer novamente,63837,0
24/10/2014 13:42,atuante sim nova modalidade vai dar certo afinal varias cabecas boas pensantes q queremos,63839,1
24/10/2014 13:41,boa amigo vms q vms seguindo frente mudar brasil tirar sangue sugas abcs,63840,1
24/10/2014 13:39,quer fazer aposta comigo aecio ganhar vai tentar reeleger projeto fim reeleicao,63849,0
24/10/2014 13:39,pois deveria ser pt joga baixo desmascare mentiras fale rosegate farc revele pais sao,63851,1
24/10/2014 13:39,desviaram tt dinheiro acho 0awv9alo ato deve ser divulgar td encontrar errado direito saber xopt,63854,-1
24/10/2014 13:38,aci aecio comecou arruinar si proprio rejeicao cresce nordeste sul sudeste aciaigaiaci aci,63856,0
24/10/2014 13:38,desilusao senhora marina silva apoiar burgues viciado historico agressao mulher,63858,-1
24/10/2014 13:38,fique esperto candidato gente nao brinca pagar mesma dose,63863,1
24/10/2014 13:37,so nao pode ser esquecido,63867,-1
24/10/2014 13:37,nao descuta debate propaga politica tv radios jornais revistas sigla partido povo,63871,-1
24/10/2014 13:36,votei senhora pensando melhor pro brasil realmente acertou disse nao preparo,63875,1
24/10/2014 13:36,vamos libertar brasil,63880,-1
24/10/2014 13:36,aecio perder nortenordeste votos nao ganhar verdade rj rs nao havera jeito vencer eleicao,63882,-2
24/10/2014 13:36,vou votar pois so pegou mulher bonita vida certeza atribui falta distribuicao renda,63883,-1
24/10/2014 13:35,mentiram caluniaram tentaram destruir pegaram peso,63887,0
24/10/2014 13:35,voces devem partido candidata presidenta comecaram pagar so aperitivo lula,63888,-1
24/10/2014 13:35,falsa vc ignorante,63890,-1
24/10/2014 13:35,impossivel acreditar vindo pessoa familia rica direita,63892,-1
24/10/2014 13:35,falsidade ai mato queria ter oportunidade perguntar vivo algumas coisas voces argumentos,63896,1
24/10/2014 13:34,perfeito agora vamos ver consegue expor algo digno presidente mudabrasil,63897,2
24/10/2014 13:34,lula dilma mostraram q fhc teoria dependencia sao merda so ai vem feder novam,63898,1
24/10/2014 13:34,quer ser lula assim tao bom pq vc nao vota eleicoes,63900,1
24/10/2014 13:34,finalmente entendi q nova politica apoiar conservadorismo representado visual novo,63901,1
24/10/2014 13:33,brasil precisa sera vai ganhar,63902,0
24/10/2014 13:33,governo vai apoiar proposta receita uniao saude garantindo crescimento progressivo financiamento,63907,1
24/10/2014 13:32,dirao sobre terceirizacao evitar problema impedir torne escravidao moderna,63916,1
24/10/2014 13:32,marina nao inocente inflacao igual juros desemprego,63917,1
24/10/2014 13:32,orgulhoso atitude senhora respeito confianca,63918,1
24/10/2014 13:31,lave boca comparar aebrio lula vc vazio completo,63925,0
24/10/2014 13:30,pois ironia petista entende interpretacao texto basico educacao ruim gov pt,63929,-1
24/10/2014 13:30,coitada agora infeliz vai passar mal qi nao vai acompanhar,63930,-1
24/10/2014 13:29,lugar reservado esgoto historia brasil,63933,0
24/10/2014 13:29,fas vao dizer pesquisa manipulada ti,63936,-1
24/10/2014 13:29,covarde agride mulher,63939,-1
24/10/2014 13:29,precisamos pais parou falso crescimento endividamento familias imoveis sendo retomados inadimplencia,63942,-1
24/10/2014 13:28,ta ficando ruim hein playboyzao leblao presidente recebendo propina mentiroso,63948,-2
24/10/2014 13:28,lugar emprego nesse projeto brasil melhor perguntar evitar existam mendigos,63950,2
24/10/2014 13:28,covarde bate mulher,63952,-1
24/10/2014 13:28,nao deixe ex lula denegrir imagem rebata pesado tambem questione menino prodigio conseguiu feito mirabolan,63953,1
24/10/2014 13:27,querem voltar controlar entao preparem guerra nao vamos desistir dilma,63962,-1
24/10/2014 13:27,partido pior pt senhor sabe disso,63967,-2
24/10/2014 13:27,questao fim reeleicao aceito aecio nao,63969,1
24/10/2014 13:27,ate ta fechado ficadilma ficapt,63970,-1
24/10/2014 13:27,lamentavel marina sao dois projetos diferentes vc mudando lado,63971,0
24/10/2014 13:26,voces merecem hahahahaha lindo historico sinal,63976,1
24/10/2014 13:26,individuo filho ex lula pouco tempo atras limpava coco camelo zoo sao paulo,63980,0
24/10/2014 13:26,aci marina recebem cumprimentos liderancas sao paulo,63981,1
24/10/2014 13:26,melhor politicos reconhece valor desejo mudar melhorar pais,63982,1
24/10/2014 13:26,falta propostas gritante propagandas so atacam nao mostram projetos,63983,-1
24/10/2014 13:25,voce vai fazer algo mudar comportamento abusivo pf relacao pessoas viajam exterior,63987,-1
24/10/2014 13:25,igual voce dilma fizeram marina irrita q sabendo disso ainda apoiou senhor,63993,0
24/10/2014 13:25,aci voce nao vergonha defender nova politicaaciaig aliar partido q defende q vc condenava aciaig aci,63996,-1
24/10/2014 13:24,desculpe voce agressivo machista ridiculo cinico ironico debochado boa tarde,64001,-10
24/10/2014 13:24,candidato compara alguma forma governo pt ditadura irresponsavel cabeca pes nao playboy,64002,-1
24/10/2014 13:24,reuniao satisfatoria convicto sergipanos querem mudanca agora presidente sergipe,64006,0
24/10/2014 13:23,continuarem baixando nivel usar sapato grande cuidado pressao arterial,64011,2
24/10/2014 13:22,alguns amigos minas todos irao votar entao ne,64018,-1
